observation_id,representative,manager,team,country,product_class,month,source_partition,sales,quantity,transaction_count,transaction_value,unique_customers,new_customers,product_breadth,city_coverage,geographic_spread,distributor_count,distributor_concentration,distributor_mix_change,channel_mix,subchannel_mix,simulated_target,simulated_expected_incentive,simulated_actual_payout,simulated_adjustment,simulated_payout_delta,simulated_attainment,repeat_customers,lost_customers,distributor_mix_summary,channel_summary,pca_raw_score,pca_score_percentile,pca_review_flag,pca_threshold_exceedance,pca_raw_threshold,ewma_score,robust_peer_percentile,kmeans_percentile,autoencoder_percentile,isolation_forest_percentile,temporal_review_flag,robust_peer_flag,peer_flag,kmeans_distance,kmeans_cluster,dbscan_cluster,dbscan_noise,top_driver_1_feature,top_driver_1,top_driver_1_contribution,top_driver_2_feature,top_driver_2,top_driver_2_contribution,top_driver_3_feature,top_driver_3,top_driver_3_contribution,strongest_peer_deviation_metric,strongest_peer_deviation_value,peer_comparison_cohort,strongest_history_deviation_metric,strongest_history_deviation_value,temporal_metric_feature,temporal_observed,temporal_expected,temporal_direction,temporal_history_length,temporal_available,temporal_metric,ewma_sales_observed,ewma_sales_expected,ewma_sales_raw_score,ewma_sales_history_length,ewma_sales_available,business_rule_flag,business_rule_summary,number_of_supporting_signals,review_priority,model_agreement_summary,pca_rank,review_rank
obs_4bdf25bfc511bc04,Sheila Stones,Britanny Bold,Delta,Germany,Antipiretics,2017-01-01,train,1018601.0,2057.0,45,22635.577777777777,41,41,23,41,2.5034193547702674,5,0.3405217073659438,0.0,0.4976843848313703,0.6713771523044569,103000.0,6194.6650485436885,6194.6650485436885,0.0,0.0,988.9330097087378,0,,5 distributors; concentration index 0.341; mix change 0.000,Channel diversity index 0.498; subchannel diversity index 0.671,0.0280769421086757,0.1256227758007117,False,False,0.0837369402687258,0.0832740213523131,0.5512455516014235,0.0352313167259786,0.0131672597864768,0.5676156583629893,False,False,False,4.7405492481432265,1,0,False,distributor_count,Distributor count,0.5438376110147565,total_quantity_peer_median,Quantity: peer median,0.1855246146554459,subchannel_mix,Subchannel mix diversity,0.1714513605996598,Quantity,-1.3102467187834983,product_class|peer_country|team|date,,,distinct_customers,41.0,,,0,False,Customer coverage,1018601.0,,0.0,0,False,True,High DEMO attainment without customer growth,1,Low,Business Rule,2008,2008
obs_5999cba5128c4876,Anne Wu,Britanny Bold,Delta,Germany,Mood Stabilizers,2017-06-01,train,3909008.0,9132.0,78,50115.48717948718,72,40,37,72,2.624320307669413,8,0.3797970965285556,0.4269881815404545,0.2982153421885183,0.4283166113031423,3113476.79,1319.3902121557169,1319.3902121557169,0.0,0.0,125.55121697245734,32,51,8 distributors; concentration index 0.380; mix change 0.427,Channel diversity index 0.298; subchannel diversity index 0.428,0.0280371560576673,0.1249110320284697,False,False,0.0837369402687258,0.6893238434163701,0.0644128113879003,0.0772241992882562,0.3882562277580071,0.0893238434163701,False,False,False,5.57286675704921,2,1,False,rank_change,Rank change,0.2982612099797123,total_quantity_acceleration,Quantity: change in growth,0.256242269136149,simulated_actual_payout_acceleration,DEMO payout: change in growth,0.2058456105072909,Quantity,0.5155716554522509,product_class|peer_country|team|date,Customer coverage: personal history deviation,2.2033898305084745,simulated_actual_payout,1319.3902121557169,4040.8506033788512,down,5,True,DEMO payout,3909008.0,3029703.5083,1.1528840520220565,5,True,False,,0,Low,No elevated signals,2009,2009
obs_e9ac9fd753c35046,Alan Ray,James Goodwill,Alfa,Germany,Antiseptics,2017-05-01,train,1412964.0,4415.0,82,17231.268292682926,78,46,38,78,2.447749619171181,10,0.3004777770716834,0.3648818771570503,0.4911237908651999,0.74328069031977,5218967.7700000005,453.0522215698604,453.0522215698604,0.0,0.0,27.07362954264805,32,55,10 distributors; concentration index 0.300; mix change 0.365,Channel diversity index 0.491; subchannel diversity index 0.743,0.028027124462666,0.1241992882562277,False,False,0.0837369402687258,0.6772241992882563,0.2829181494661921,0.198220640569395,0.1597864768683274,0.3142348754448398,False,False,False,6.360527329906406,3,1,False,product_breadth_change,Product breadth change,0.5868261240382794,total_sales_peer_percentile,Sales: peer percentile,0.2532488609754207,simulated_target_attainment_pct,DEMO target attainment (%),0.144816529783098,DEMO payout,-0.8493602923997903,product_class|peer_country|date,Sales: personal history deviation,-1.1744834468611052,simulated_actual_payout,453.0522215698604,5202.958923891804,down,4,True,DEMO payout,1412964.0,3440128.506,1.0200288015689714,4,True,False,,0,Low,No elevated signals,2010,2010
obs_a5825b9906cc66d5,Jimmy Grey,Alisha Cordwell,Charlie,Germany|Poland,Analgesics,2018-02-01,train,2985876.0,7021.0,102,29273.29411764706,96,53,36,96,5.633990782268073,16,0.1154334878503103,0.557169793418718,0.4718977660712049,0.6391451472453167,3221654.6,945.1108290752212,945.1108290752212,0.0,0.0,92.68144387669616,43,89,16 distributors; concentration index 0.115; mix change 0.557,Channel diversity index 0.472; subchannel diversity index 0.639,0.0279988842231097,0.1234875444839857,False,False,0.0837369402687258,0.5227758007117438,0.1487544483985765,0.0572953736654804,0.3099644128113879,0.2807829181494662,False,False,False,5.297823430152806,3,1,False,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.3569520645457901,simulated_actual_payout_peer_median,DEMO payout: peer median,0.19939210739055,subchannel_mix,Subchannel mix diversity,0.1443135658553817,DEMO payout,-0.6744907594765952,product_class|peer_country|date,Customer coverage: personal history deviation,3.268685988232731,distinct_customers,96.0,72.41669989810698,up,13,True,Customer coverage,2985876.0,2908762.2581950403,0.1529950590833956,13,True,False,,0,Low,No elevated signals,2011,2011
obs_5908dc161f3ca50d,Morris Garcia,Tracy Banks,Bravo,Germany|Poland,Antibiotics,2018-03-01,train,2459883.0,6314.0,94,26168.968085106382,90,39,32,90,5.453029451377764,12,0.4268417298349735,0.7600773415552475,0.4622148649972946,0.63725699190915,1949823.99,1326.9904185043902,1326.9904185043902,0.0,0.0,126.15923348035122,51,67,12 distributors; concentration index 0.427; mix change 0.760,Channel diversity index 0.462; subchannel diversity index 0.637,0.0279437503464287,0.1227758007117437,False,False,0.0837369402687258,0.5256227758007117,0.0850533807829181,0.3846975088967971,0.4124555160142348,0.396797153024911,False,False,False,7.094909738330795,0,1,False,distributor_mix_change,Distributor mix change,0.3168235678234032,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.2067377418573389,distinct_customers_rolling_MAD,Customer coverage: prior historical variation,0.1775725069684134,Sales,-0.5856052533031599,product_class|peer_country|date,Customer coverage: personal history deviation,3.5523179999100685,distinct_customers,90.0,62.60033897900879,up,14,True,Customer coverage,2459883.0,1915321.35332291,1.1310938379832436,14,True,False,,0,Low,No elevated signals,2012,2012
obs_c19fb56b4d5a491d,Steve Pepple,Tracy Banks,Bravo,Germany,Antibiotics,2017-02-01,train,2326960.0,6081.0,46,50586.086956521736,44,39,25,44,2.8242036968325963,7,0.5301078595349431,0.5785798931379533,0.3479342009279063,0.5725293326484089,1703217.27,1457.7680289138918,1457.7680289138918,0.0,0.0,136.62144231311134,5,52,7 distributors; concentration index 0.530; mix change 0.579,Channel diversity index 0.348; subchannel diversity index 0.573,0.0278872908410212,0.1220640569395017,False,False,0.0837369402687258,0.0832740213523131,0.0387900355871886,0.1604982206405694,0.0715302491103202,0.0580071174377224,False,False,False,6.153169126756421,0,1,False,distinct_customers_acceleration,Customer coverage: change in growth,0.5208599409510637,distinct_customers_history_deviation,Customer coverage: personal history deviation,0.3389825845549978,product_breadth_change,Product breadth change,0.2780519431842276,Customer coverage,-0.4347826086956521,product_class|peer_country|date,,,distinct_customers,44.0,57.0,,1,False,Customer coverage,2326960.0,1653609.0,0.0,1,False,False,,0,Low,No elevated signals,2013,2013
obs_396d12c62b02a8b1,Daniel Gates,Alisha Cordwell,Charlie,Germany|Poland,Antiseptics,2018-01-01,train,2555496.0,5936.0,119,21474.756302521007,111,64,47,111,5.729437218184331,13,0.3595637782142706,0.5700138426167065,0.4481699086834092,0.6240545431926362,2158002.44,1230.2439240986216,1230.2439240986216,0.0,0.0,118.41951392788972,47,51,13 distributors; concentration index 0.360; mix change 0.570,Channel diversity index 0.448; subchannel diversity index 0.624,0.0278844310752929,0.1213523131672597,False,False,0.0837369402687258,0.8530249110320285,0.1868327402135231,0.5163701067615658,0.1377224199288256,0.6252669039145907,False,False,False,7.579230808040562,3,1,False,distributor_concentration,Distributor concentration,0.4227075995454138,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.3598437441905754,product_mix_change,Product mix change,0.2571867099587757,Quantity,-0.6949621830964983,product_class|peer_country|date,Customer coverage: personal history deviation,6.8181818181818175,distinct_customers,111.0,66.30222415789999,up,12,True,Customer coverage,2555496.0,2489412.3845184394,0.0872741562576024,12,True,True,Sudden customer expansion,1,Low,Business Rule,2014,2014
obs_83b9ae5947472f93,Abigail Thompson,Tracy Banks,Bravo,Germany,Mood Stabilizers,2017-11-01,train,2105533.0,5179.0,69,30514.971014492752,67,20,33,67,2.653169658728328,6,0.3424950282634737,0.6288696513534652,0.4506883329968439,0.7005218795656143,3521791.45,698.3938848792423,698.3938848792423,0.0,0.0,59.78585131723231,47,58,6 distributors; concentration index 0.342; mix change 0.629,Channel diversity index 0.451; subchannel diversity index 0.701,0.0278594095351601,0.1206405693950178,False,False,0.0837369402687258,0.5405693950177936,0.5078291814946619,0.295729537366548,0.2174377224199288,0.1078291814946619,False,False,False,6.770688875114907,3,1,False,distributor_count,Distributor count,0.3230816228789693,total_quantity_peer_percentile,Quantity: peer percentile,0.3054310422090097,product_breadth_change,Product breadth change,0.2848201295133949,Sales,-1.219251353250255,product_class|peer_country|date,Quantity: personal history deviation,-0.6544008472272923,simulated_actual_payout,698.3938848792423,1648.8889378055535,down,10,True,DEMO payout,2105533.0,3683035.551924733,0.5900576821640144,10,True,False,,0,Low,No elevated signals,2015,2015
obs_e34700c8cd07293a,Abigail Thompson,Tracy Banks,Bravo,Germany,Analgesics,2017-03-01,train,3778609.0,9326.0,72,52480.68055555556,69,55,34,69,2.58862416146894,9,0.2639548335888998,0.6724487546786988,0.4912179013306943,0.6762876394590676,2190885.705,1905.8683956998111,1905.8683956998111,0.0,0.0,172.4694716559849,14,42,9 distributors; concentration index 0.264; mix change 0.672,Channel diversity index 0.491; subchannel diversity index 0.676,0.0278537508998952,0.1199288256227758,False,False,0.0837369402687258,0.0832740213523131,0.4665480427046263,0.4743772241992882,0.0829181494661921,0.1811387900355872,False,False,False,7.417848668923635,0,1,False,distributor_concentration,Distributor concentration,0.3815430142100705,distinct_customers_trend,Customer coverage: prior trend,0.2168779192177606,distinct_customers_history_deviation,Customer coverage: personal history deviation,0.1857588926051201,Quantity,1.1563325642295563,product_class|peer_country|date,,,distinct_customers,69.0,51.49999999999999,,2,False,Customer coverage,3778609.0,1992600.9,0.0,2,False,False,,0,Low,No elevated signals,2016,2016
obs_285b8a25ad929712,Stella Given,Alisha Cordwell,Charlie,Germany,Antimalarial,2017-11-01,train,3822233.0,9891.0,65,58803.58461538461,62,23,30,62,2.771194279182887,10,0.2266607770022791,0.6724687306398156,0.3263542241613426,0.6279236881774346,2031763.58,2101.548820458727,2101.548820458727,0.0,0.0,188.1239056366981,39,46,10 distributors; concentration index 0.227; mix change 0.672,Channel diversity index 0.326; subchannel diversity index 0.628,0.0278425043809616,0.1192170818505338,False,False,0.0837369402687258,0.7106761565836299,0.8594306049822064,0.3832740213523131,0.0807829181494662,0.1797153024911032,False,False,False,7.0894518795469965,2,1,False,total_quantity_peer_median,Quantity: peer median,0.249630556102196,distinct_customers_history_deviation,Customer coverage: personal history deviation,0.2189932689387946,channel_mix,Channel mix diversity,0.2159587694402967,Quantity,2.8928021349400983,product_class|peer_country|date,Quantity: personal history deviation,4.928634995686171,total_quantity,9891.0,5887.374014458999,up,10,True,Quantity,3822233.0,2151837.53078702,2.978427914722805,10,True,False,,0,Low,No elevated signals,2017,2017
obs_af6ca94b8e10f3c9,Jimmy Grey,Alisha Cordwell,Charlie,Germany,Analgesics,2017-11-01,train,3074946.0,8779.0,72,42707.583333333336,68,24,34,68,2.788258337122733,7,0.223927788388844,0.5399732992673604,0.4250197010819481,0.7119819905990865,2521332.88,1274.4645125954175,1274.4645125954175,0.0,0.0,121.9571610076334,44,49,7 distributors; concentration index 0.224; mix change 0.540,Channel diversity index 0.425; subchannel diversity index 0.712,0.0277987446326745,0.1185053380782918,False,False,0.0837369402687258,0.2950177935943061,0.7128113879003559,0.2793594306049822,0.1234875444839857,0.0124555160142348,False,False,False,6.712866017677996,0,1,False,distributor_count,Distributor count,0.3592998639503161,total_quantity_peer_median,Quantity: peer median,0.2354577820118134,simulated_actual_payout_peer_z,DEMO payout: peer deviation,0.1721836571820451,DEMO payout,1.845077703751336,product_class|peer_country|date,Quantity: personal history deviation,1.3628132861654705,total_quantity,8779.0,5088.861039783998,up,10,True,Quantity,3074946.0,2073775.4991109052,1.0390813278568245,10,True,False,,0,Low,No elevated signals,2018,2018
obs_e092fd0c3e760969,Daniel Gates,Alisha Cordwell,Charlie,Germany|Poland,Antiseptics,2018-02-01,train,3109814.0,6965.0,117,26579.60683760684,101,35,44,101,5.412061902353319,11,0.1915007263942467,0.5783914545548381,0.492449125257512,0.636992927156169,2632160.88,1226.835070962684,1226.835070962684,0.0,0.0,118.1468056770147,66,88,11 distributors; concentration index 0.192; mix change 0.578,Channel diversity index 0.492; subchannel diversity index 0.637,0.0277965119220312,0.1177935943060498,False,False,0.0837369402687258,0.4081850533807829,0.4010676156583629,0.1334519572953736,0.1740213523131672,0.4423487544483985,False,False,False,5.99297532534928,3,1,False,total_quantity_peer_median,Quantity: peer median,0.2102230832458364,customer_loss_rate,Customer loss rate,0.1903015299648497,distinct_customers_peer_percentile,Customer coverage: peer percentile,0.1872090188151246,Customer coverage,-1.0492078480747036,product_class|peer_country|date,Customer coverage: personal history deviation,2.742929088538154,distinct_customers,101.0,79.71155691052999,up,13,True,Customer coverage,3109814.0,2509237.4691629075,0.8249505801633664,13,True,False,,0,Low,No elevated signals,2019,2019
obs_8939e2a596e98823,Morris Garcia,Tracy Banks,Bravo,Germany,Antibiotics,2017-07-01,train,1540745.0,4627.0,50,30814.9,49,27,27,49,2.5425075627002087,9,0.2798542702412912,0.4667513385742784,0.3995995594751547,0.5618415451037453,2755938.04,669.2977974207287,669.2977974207287,0.0,0.0,55.90637298943049,22,35,9 distributors; concentration index 0.280; mix change 0.467,Channel diversity index 0.400; subchannel diversity index 0.562,0.027745156252555,0.1170818505338078,False,False,0.0837369402687258,0.4551601423487544,0.6437722419928825,0.2316725978647686,0.7135231316725978,0.100711743772242,False,False,False,6.522231662253385,0,1,False,customer_loss_rate,Customer loss rate,0.2420820684725333,distributor_mix_change,Distributor mix change,0.2254177170965893,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.2114265623987055,Customer coverage,-1.5517241379310345,product_class|peer_country|date,Sales: personal history deviation,-1.1102974537129482,simulated_actual_payout,669.2977974207287,2578.24082096069,down,6,True,DEMO payout,1540745.0,2329132.93315,1.190190327791217,6,True,False,,0,Low,No elevated signals,2020,2020
obs_b00d2f82c2c07be4,Anne Wu,Britanny Bold,Delta,Germany,Mood Stabilizers,2017-07-01,train,4623324.0,11028.0,82,56382.0,77,31,39,77,2.6299591766466754,10,0.2618746716730898,0.5706147215578179,0.3869681218859004,0.6399110539958507,3113476.79,1606.1741068896808,1606.1741068896808,0.0,0.0,148.49392855117446,46,62,10 distributors; concentration index 0.262; mix change 0.571,Channel diversity index 0.387; subchannel diversity index 0.640,0.0277060908981401,0.1163701067615658,False,False,0.0837369402687258,0.6131672597864769,0.5462633451957295,0.5711743772241993,0.1854092526690391,0.1782918149466192,False,False,False,7.793457247258965,2,1,False,total_quantity_lag_2,Quantity: lag 2,0.3400892357437997,simulated_actual_payout_peer_percentile,DEMO payout: peer percentile,0.3205490871728006,simulated_actual_payout_peer_median,DEMO payout: peer median,0.1952964308295111,Sales,1.2919069545909585,product_class|peer_country|team|date,Quantity: personal history deviation,3.04590085899028,total_quantity,11028.0,8410.225659999998,up,6,True,Quantity,4623324.0,3293494.85581,1.4087123953546787,6,True,False,,0,Low,No elevated signals,2021,2021
obs_631cdf877fa29895,Mary Gerrard,Britanny Bold,Delta,Germany,Antibiotics,2017-01-01,train,2273499.0,4295.0,46,49423.891304347824,45,45,26,45,2.5663410390025327,8,0.5566795899197904,0.0,0.4181537786419861,0.613846203009351,103000.0,12286.40291262136,12286.40291262136,0.0,0.0,2207.280582524272,0,,8 distributors; concentration index 0.557; mix change 0.000,Channel diversity index 0.418; subchannel diversity index 0.614,0.0276861506612401,0.1156583629893238,False,False,0.0837369402687258,0.0832740213523131,0.4587188612099644,0.0188612099644128,0.0765124555160142,0.4010676156583629,False,False,False,3.857653898724132,1,0,False,total_sales_peer_percentile,Sales: peer percentile,0.3042437034363155,simulated_actual_payout_peer_percentile,DEMO payout: peer percentile,0.2733640023452142,simulated_actual_payout_peer_median,DEMO payout: peer median,0.231699666261421,DEMO payout,1.1412353520107297,product_class|peer_country|team|date,,,distinct_customers,45.0,,,0,False,Customer coverage,2273499.0,,0.0,0,False,True,High DEMO attainment without customer growth,1,Low,Business Rule,2022,2022
